,Book Author,Book Owner,Publication Year
2167, Nancy Cunard ,Virginia Woolf,1925
2168, E. M. Forster ,Virginia Woolf,1925
2169, John Freeman ,Virginia Woolf,1925
2170, Sidney Barrington Gates ,Virginia Woolf,1925
2171, Henry William Massingham ,Virginia Woolf,1925
2172, Robert Graves ,Virginia Woolf,1925
2173, Clifford Henry Benn Kitchin ,Virginia Woolf,1925
2174, John Wynne Jeudwine ,Virginia Woolf,1925
2175, Norman Douglas ,Virginia Woolf,1925
2176, Siegfried Sassoon ,Virginia Woolf,1925
2177, Louis Sewell ,Virginia Woolf,1925
2178, William Shakespeare ,Virginia Woolf,1925
2179, Dame Edith Sitwell ,Virginia Woolf,1925
2180, Caroline Dale Snedeker ,Virginia Woolf,1925
2181, David Churchill Somervell ,Virginia Woolf,1925
2182, Robert Southey ,Virginia Woolf,1925
2183, Edward Sackville-West ,Virginia Woolf,1925
2184, George Rylands ,Virginia Woolf,1925
2185, Edwin Muir ,Virginia Woolf,1925
2186, Herbert Edward Palmer ,Virginia Woolf,1925
2187, William Plomer ,Virginia Woolf,1925
2188, Albert James Macself ,Virginia Woolf,1925
2189, John Fenn ,Virginia Woolf,1924
2190, Hans Jakob Christoph von Grimmelshausen ,Virginia Woolf,1924
2191, Herman Melville ,Virginia Woolf,1924
2192, Jonathan Swift ,Virginia Woolf,1924
2193, Edward Augustus Bowles ,Virginia Woolf,1924
2194, Cecil Delisle Burns ,Virginia Woolf,1924
2195, William Rickatson Dykes ,Virginia Woolf,1924
2196, William Henry Hudson ,Virginia Woolf,1924
2197, Findlay Muirhead ,Virginia Woolf,1924
2198, Richardson Little Wright ,Virginia Woolf,1924
2199, Franklin Henry Hooper ,Virginia Woolf,1924
2200, John Arthur Ransome Marriott ,Virginia Woolf,1924
2201, Theodora Bosanquet ,Virginia Woolf,1924
2202, Titus Lucretius Carus ,Virginia Woolf,1924
2203, Albert James Macself ,Virginia Woolf,1924
2204, Albert James Macself ,Virginia Woolf,1924
2205, Thomas Geoffrey Wall Henslow ,Virginia Woolf,1924
2206, Charles James Fox ,Virginia Woolf,1924
2207, Charles Edward Montague ,Virginia Woolf,1924
2208, H. G. Wells ,Virginia Woolf,1924
2209, Arthur Wellington ,Virginia Woolf,1924
2210, George Henry Borrow ,Virginia Woolf,1924
2211, Joseph Ernest Morris ,Virginia Woolf,1924
2212, Serge_ Timofeevich Aksakov ,Virginia Woolf,1924
2213, Alfred Lewis Pinneo Dennis ,Virginia Woolf,1924
2214, William Henry Hudson ,Virginia Woolf,1924
2215, Sir Charles Prestwood Lucas ,Virginia Woolf,1924
2216, Herman Melville ,Virginia Woolf,1924
2217, Maurice Henry Woods ,Virginia Woolf,1924
2218, Henry Folliott Scott Stokes ,Virginia Woolf,1924
2219, I. Hutchinson Humphrys ,Virginia Woolf,1924
2220, Evans Lewin ,Virginia Woolf,1924
2221, Ernest William MacBride ,Virginia Woolf,1924
2222, Isabel Frances Grant ,Virginia Woolf,1924
2223, Ivan Sergeevich Turgenev ,Virginia Woolf,1924
2224, R. S. Townsend ,Virginia Woolf,1924
2225, Algernon Charles Swinburne ,Virginia Woolf,1924
2226, Walpurga Ehrengarde Helena von Hohenthal Paget ,Virginia Woolf,1924
2227, Mark Twain ,Virginia Woolf,1924
2228, Karl Philipp Moritz ,Virginia Woolf,1924
2229, Robert McAlmon ,Virginia Woolf,1924
2230, Herman Melville ,Virginia Woolf,1924
2231, William Cecil Dampier ,Virginia Woolf,1924
2232, Herbert Allen Giles ,Virginia Woolf,1924
2233, League of Nations. ,Virginia Woolf,1924
2234, League of Nations. ,Virginia Woolf,1924
2235, Robert Louis Stevenson ,Virginia Woolf,1924
2236, Henry David Thoreau ,Virginia Woolf,1924
2237, [N.auth] ,Virginia Woolf,1924
2238, Arthur Kingsland Griggs ,Virginia Woolf,1924
2239, Gordon Home ,Virginia Woolf,1924
2240, Anthony Trollope ,Virginia Woolf,1924
2241, Walt Whitman ,Virginia Woolf,1924
2242, Cumberland Clark ,Virginia Woolf,1924
2243, Leonard Woolf ,Virginia Woolf,1924
2244, Norman Maclean Leys ,Virginia Woolf,1924
2245, A. O. Exquemelin ,Virginia Woolf,1924
2246, Robert Bontine Cunninghame Graham ,Virginia Woolf,1924
2247, John Maynard Keynes ,Virginia Woolf,1924
2248, League of Nations ,Virginia Woolf,1924
2249, George Clare ,Virginia Woolf,1924
2250, Ellen Newbold La Motte ,Virginia Woolf,1924
2251, Sri Lanka ,Virginia Woolf,1924
2252, Raymond Garfield Gettell ,Virginia Woolf,1924
2253, Irving Babbitt ,Virginia Woolf,1924
2254, William Winwood Reade ,Virginia Woolf,1924
2255, [N.auth] ,Virginia Woolf,1927
2256, Keith Feiling ,Virginia Woolf,1924
2257, League of Nations. ,Virginia Woolf,1924
2258, League of Nations. ,Virginia Woolf,1924
2259, Protopope Avvakum Petrovich ,Virginia Woolf,1924
2260, Roger Eliot Fry ,Virginia Woolf,1924
2261, Gilbert Murray ,Virginia Woolf,1924
2262, Richard John Cunliffe ,Virginia Woolf,1924
2263, Longus ,Virginia Woolf,1924
2264, Plato ,Virginia Woolf,1924
2265, Basil Mathews ,Virginia Woolf,1924
2266, Ovid ,Virginia Woolf,1924
2267, Raymond Postgate ,Virginia Woolf,1924
2268, Johan Huizinga ,Virginia Woolf,1924
2269, Emma Bertini ,Virginia Woolf,1924
2270, M. Golovinsky ,Virginia Woolf,1924
2271, Anatoly Vasilievich Lunacharsky ,Virginia Woolf,1924
2272, John Middleton Murry ,Virginia Woolf,1924
2273, Georg Morris Cohen Brandes ,Virginia Woolf,1924
2274, William Macneile Dixon ,Virginia Woolf,1924
2275, Dante Alighieri ,Virginia Woolf,1924
2276, Luigi Pirandello ,Virginia Woolf,1924
2277, Stopford Augustus Brooke ,Virginia Woolf,1924
2278, John Drinkwater ,Virginia Woolf,1924
2279, William Hazlitt ,Virginia Woolf,1924
2280, T. S. Eliot ,Virginia Woolf,1924
2281, John Drinkwater ,Virginia Woolf,1924
2282, Alfred Austin ,Virginia Woolf,1924
2283, Laurence Binyon ,Virginia Woolf,1924
2284, Francis Bacon ,Virginia Woolf,1924
2285, Thomas Dekker ,Virginia Woolf,1924
2286, Robert Greene ,Virginia Woolf,1924
2287, Christopher Marlowe ,Virginia Woolf,1924
2288, Bertrand Russell ,Virginia Woolf,1924
2289, John Gay ,Virginia Woolf,1924
2290, Samuel Johnson ,Virginia Woolf,1924
2291, Alexander Pope ,Virginia Woolf,1924
2292, Elizabeth Raper Grant ,Virginia Woolf,1924
2293, Alice Law ,Virginia Woolf,1924
2294, Harold Nicolson ,Virginia Woolf,1924
2295, Charles Dickens ,Virginia Woolf,1924
2296, Charles Dickens ,Virginia Woolf,1924
2297, Austin Dobson ,Virginia Woolf,1924
2298, Jane Austen ,Virginia Woolf,1924
2299, James Anthony Froude ,Virginia Woolf,1924
2300, Amy Lowell ,Virginia Woolf,1924
2301, George Meredith ,Virginia Woolf,1924
2302, George Meredith ,Virginia Woolf,1924
2303, George Meredith ,Virginia Woolf,1924
2304, George Meredith ,Virginia Woolf,1924
2305, George Meredith ,Virginia Woolf,1924
2306, George Meredith ,Virginia Woolf,1924
2307, George Meredith ,Virginia Woolf,1924
2308, Thomas Love Peacock ,Virginia Woolf,1924
2309, Olive Schreiner ,Virginia Woolf,1924
2310, Maurice Baring ,Virginia Woolf,1924
2311, Arnold Toynbee ,Virginia Woolf,1924
2312, Arnold Toynbee ,Virginia Woolf,1924
2313, League of Nations ,Virginia Woolf,1924
2314, Virginia Woolf ,Virginia Woolf,1924
2315, Walter De la Mare ,Virginia Woolf,1924
2316, Robert Graves ,Virginia Woolf,1924
2317, Coralie von Werner Hobson ,Virginia Woolf,1924
2318, John Stuart Mill ,Virginia Woolf,1924
2319, Richard Aldington ,Virginia Woolf,1924
2320, King of England James I ,Virginia Woolf,1924
2321, Bernard Mandeville ,Virginia Woolf,1924
2322, George Saintsbury ,Virginia Woolf,1924
2323, [N.auth] ,Virginia Woolf,1924
2324, Gordon Hannington Luce ,Virginia Woolf,1924
2325, William Shakespeare ,Virginia Woolf,1924
2326, Bernard Shaw ,Virginia Woolf,1924
2327, Bernard Shaw ,Virginia Woolf,1924
2328, Bernard Shaw ,Virginia Woolf,1924
2329, Bernard Shaw ,Virginia Woolf,1924
2330, Christopher Smart ,Virginia Woolf,1924
2331, Macgregor Skene ,Virginia Woolf,1924
2332, William Henry Oliphant Smeaton ,Virginia Woolf,1924
2333, Logan Pearsall Smith ,Virginia Woolf,1924
2334, Ethel Smyth ,Virginia Woolf,1924
2335, Richard Spittel ,Virginia Woolf,1924
2336, Karl Baedeker ,Virginia Woolf,1924
2337, Flora Macdonald Mayor ,Virginia Woolf,1924
2338, Harold Nicolson ,Virginia Woolf,1924
2339, Sir Leslie Stephen ,Virginia Woolf,1924
2340, Jonathan Swift ,Virginia Woolf,1924
2341, George Meredith ,Virginia Woolf,1924
2342, Vita Sackville-West ,Virginia Woolf,1924
2343, Albert Ten Olmstead ,Virginia Woolf,1923
2344, Ray Stannard Baker ,Virginia Woolf,1923
2345, David Harrison Stevens ,Virginia Woolf,1923
2346, Edward Mead Earle ,Virginia Woolf,1923
2347, Faxian ,Virginia Woolf,1923
2348, Aleksandr Herzen ,Virginia Woolf,1923
2349, Janet Penrose Ward Trevelyan ,Virginia Woolf,1923
2350, Henry Kittredge Norton ,Virginia Woolf,1923
2351, Norman Douglas ,Virginia Woolf,1923
2352, Thomas Creevey ,Virginia Woolf,1923
2353, Thomas Geoffrey Wall Henslow ,Virginia Woolf,1923
2354, Sir Herbert Eustace Maxwell ,Virginia Woolf,1923
2355, Thomas Geoffrey Wall Henslow ,Virginia Woolf,1923
2356, Joseph Grenier ,Virginia Woolf,1923
2357, Philip Anthony Brown ,Virginia Woolf,1923
2358, Wilfrid Marston Acres ,Virginia Woolf,1923
2359, Roger Eliot Fry ,Virginia Woolf,1923
2360, Johann Dietz ,Virginia Woolf,1923
2361, Charles Montagu Doughty ,Virginia Woolf,1923
2362, Lewis James Barneston Turner ,Virginia Woolf,1923
2363, Anne Clifford Herbert ,Virginia Woolf,1923
2364, Peter Beckford ,Virginia Woolf,1923
2365, John Beresford ,Virginia Woolf,1923
2366, James Boswell ,Virginia Woolf,1923
2367, William Page ,Virginia Woolf,1923
2368, Frank Podmore ,Virginia Woolf,1923
2369, Leo Tolstoy ,Virginia Woolf,1923
2370, Leo Tolstoy ,Virginia Woolf,1923
2371, Herman Melville ,Virginia Woolf,1923
2372, Algernon Charles Swinburne ,Virginia Woolf,1923
2373, Gordon Hannington Luce ,Virginia Woolf,1923
2374, John Simpson Penman ,Virginia Woolf,1923
2375, W. H. Hudson ,Virginia Woolf,1923
2376, T. S. Eliot ,Virginia Woolf,1923
2377, Henry James ,Virginia Woolf,1923
2378, Herman Melville ,Virginia Woolf,1923
2379, Herman Melville ,Virginia Woolf,1923
2380, Herman Melville ,Virginia Woolf,1923
2381, Herman Melville ,Virginia Woolf,1923
2382, Herman Melville ,Virginia Woolf,1923
2383, Kathleen Fitzpatrick ,Virginia Woolf,1923
2384, Sidney Osborne ,Virginia Woolf,1923
2385, Robert Burns Morgan ,Virginia Woolf,1923
2386, League of Nations. ,Virginia Woolf,1923
2387, William Basil Worsfold ,Virginia Woolf,1923
2388, League of Nations. ,Virginia Woolf,1923
2389, Edith Sophy Balfour Lyttelton ,Virginia Woolf,1923
2390, Samuel Pepys ,Virginia Woolf,1923
2391, Charles Cuthbert Eley ,Virginia Woolf,1923
2392, League of Nations. ,Virginia Woolf,1923
2393, League of Nations. ,Virginia Woolf,1923
2394, William Henry Hudson ,Virginia Woolf,1923
2395, Morgan Philips Price ,Virginia Woolf,1923
2396, League of Nations. ,Virginia Woolf,1923
2397, John Wynne Jeudwine ,Virginia Woolf,1923
2398, J. L. Ounsworth ,Virginia Woolf,1923
2399, Benjamin Disraeli ,Virginia Woolf,1923
2400, D. H. Moutray Read ,Virginia Woolf,1923
2401, League of Nations. ,Virginia Woolf,1923
2402, Duncan Grant ,Virginia Woolf,1923
2403, Euripides. ,Virginia Woolf,1923
2404, Frank Laurence Lucas ,Virginia Woolf,1923
2405, Desiderius Erasmus ,Virginia Woolf,1923
2406, Babette Deutsch ,Virginia Woolf,1923
2407, Harold Nicolson ,Virginia Woolf,1923
2408, Cyrano de Bergerac ,Virginia Woolf,1923
2409, Jean Cocteau ,Virginia Woolf,1923
2410, George Bagshawe Harrison ,Virginia Woolf,1923
2411, Thomas Moult ,Virginia Woolf,1923
2412, Edward Herbert ,Virginia Woolf,1923
2413, Robert Greene ,Virginia Woolf,1923
2414, Ben Jonson ,Virginia Woolf,1923
2415, Edmund Arnold Greening Lamborn ,Virginia Woolf,1923
2416, Allardyce Nicoll ,Virginia Woolf,1923
2417, Mrs. Beeton ,Virginia Woolf,1923
2418, Henry Watson Fowler ,Virginia Woolf,1923
2419, William Cobbett ,Virginia Woolf,1923
2420, German Government ,Virginia Woolf,1923
2421, John Ruskin ,Virginia Woolf,1923
2422, John Butler Yeats ,Virginia Woolf,1923
2423, Clive Bell ,Virginia Woolf,1923
2424, Arnold Bennett ,Virginia Woolf,1923
2425, League of Nations. ,Virginia Woolf,1923
2426, William John Townsend Collins ,Virginia Woolf,1923
2427, Joseph Conrad ,Virginia Woolf,1923
2428, Robert Graves ,Virginia Woolf,1923
2429, William Henry Hudson ,Virginia Woolf,1923
2430, Aldous Huxley ,Virginia Woolf,1923
2431, Ernest Jones ,Virginia Woolf,1923
2432, Siegfried Sassoon ,Virginia Woolf,1923
2433, Ena Limebeer ,Virginia Woolf,1923
2434, Lady. Alice Blight Lowther ,Virginia Woolf,1923
2435, C. K. Scott-Moncrieff ,Virginia Woolf,1923
2436, E. M. Forster ,Virginia Woolf,1923
2437, Arnold Bennett ,Virginia Woolf,1923
2438, Logan Pearsall Smith ,Virginia Woolf,1923
2439, Katherine Mansfield ,Virginia Woolf,1923
2440, Ethel Smyth ,Virginia Woolf,1923
2441, Herbert Read ,Virginia Woolf,1923
2442, Stephen Sydney Reynolds ,Virginia Woolf,1923
2443, Vita Sackville-West ,Virginia Woolf,1923
2444, Charles Prestwood Lucas ,Virginia Woolf,1922
2445, Giuseppe Mazzini ,Virginia Woolf,1920
2446, George Frederick Abbott ,Virginia Woolf,1922
2447, Hilaire Belloc ,Virginia Woolf,1922
2448, J. R. Chitty ,Virginia Woolf,1922
2449, James Alexander Williamson ,Virginia Woolf,1922
2450, Kiyoshi Karl Kawakami ,Virginia Woolf,1922
2451, Bella Sidney Woolf ,Virginia Woolf,1922
2452, Mah_n_ma ,Virginia Woolf,1922
2453, Lothrop Stoddard ,Virginia Woolf,1922
2454, Mikhail Vel'tman ,Virginia Woolf,1922
2455, Arthur Anthony Macdonell ,Virginia Woolf,1922
2456, Maurice Baring ,Virginia Woolf,1922
2457, Bella Sidney Woolf ,Virginia Woolf,1922
2458, John Russell Scott ,Virginia Woolf,1922
2459, Leonard Woolf ,Virginia Woolf,1922
2460, Philip Sulley ,Virginia Woolf,1922
2461, Harold Joseph Laski ,Virginia Woolf,1922
2462, William King ,Virginia Woolf,1922
2463, Sidney Webb ,Virginia Woolf,1922
2464, Walter Lippmann ,Virginia Woolf,1922
2465, Barbara Bradby Hammond ,Virginia Woolf,1922
2466, Harold Joseph Laski ,Virginia Woolf,1922
2467, Gilbert Reid ,Virginia Woolf,1922
2468, Paul Samuel Reinsch ,Virginia Woolf,1922
2469, Clive Bell ,Virginia Woolf,1922
2470, Frederic W. Goudy ,Virginia Woolf,1922
2471, Fyodor Dostoyevsky ,Virginia Woolf,1922
2472, Leonid Andreyev ,Virginia Woolf,1922
2473, Ivan Alekseevich Bunin ,Virginia Woolf,1922
2474, Anton Pavlovich Chekhov ,Virginia Woolf,1922
2475, Bertrand Russell ,Virginia Woolf,1922
2476, Augustine Birrell ,Virginia Woolf,1922
2477, Ernest Rhys ,Virginia Woolf,1922
2478, Sigmund Freud ,Virginia Woolf,1922
2479, Sigmund Freud ,Virginia Woolf,1922
2480, Vita Sackville-West ,Virginia Woolf,1922
2481, James Elroy Flecker ,Virginia Woolf,1922
2482, Fredegond Shove ,Virginia Woolf,1922
2483, Ruth Manning-Sanders ,Virginia Woolf,1922
2484, Sophocles ,Virginia Woolf,1922
2485, Leonard Woolf ,Virginia Woolf,1921
2486, Leonard Woolf ,Virginia Woolf,1921
2487, Freiherr von Hermann Eckardstein ,Virginia Woolf,1921
2488, Sir Charles Kingsley Webster ,Virginia Woolf,1921
2489, Sándor Ferenczi ,Virginia Woolf,1921
2490, Harry Storey ,Virginia Woolf,1921
2491, John Otway Percy Bland ,Virginia Woolf,1921
2492, John Smith Moffat ,Virginia Woolf,1921
2493, Herman Melville ,Virginia Woolf,1921
2494, Thomas Paine ,Virginia Woolf,1921
2495, Roger Eliot Fry ,Virginia Woolf,1921
2496, Henry Noel Brailsford ,Virginia Woolf,1921
2497, Alfred Milner ,Virginia Woolf,1921
2498, Josiah Clement Wedgwood ,Virginia Woolf,1921
2499, Roger Eliot Fry ,Virginia Woolf,1921
2500, British Government ,Virginia Woolf,1921
2501, Great Britain ,Virginia Woolf,1921
2502, Great Britain ,Virginia Woolf,1921
2503, Alfred Francis Pribram ,Virginia Woolf,1920
2504, Alice Honora Enfield ,Virginia Woolf,1921
2505, Sidney Webb ,Virginia Woolf,1921
2506, Harold Joseph Laski ,Virginia Woolf,1921
2507, Karl Marx ,Virginia Woolf,1921
2508, Anton Pavlovich Chekhov ,Virginia Woolf,1921
2509, Maksim Gorky ,Virginia Woolf,1920
2510, John Carl Flugel ,Virginia Woolf,1921
2511, Percy Lubbock ,Virginia Woolf,1921
2512, Dante Alighieri ,Virginia Woolf,1921
2513, Edmund Kerchever Chambers ,Virginia Woolf,1921
2514, Benjamin Griffith Brawley ,Virginia Woolf,1921
2515, Clive Bell ,Virginia Woolf,1921
2516, Maurice Baring ,Virginia Woolf,1921
2517, Joseph Conrad ,Virginia Woolf,1921
2518, Friedrich Wilhelm Nietzsche ,Virginia Woolf,1921
2519, James Jackson Putnam ,Virginia Woolf,1921
2520, Vita Sackville-West ,Virginia Woolf,1921
2521, Vita Sackville-West ,Virginia Woolf,1921
2522, Jane Ellen Harrison ,Virginia Woolf,1921
2523, John Collings Squire ,Virginia Woolf,1921
2524, Frank Prewett ,Virginia Woolf,1921
2525, George Peabody Gooch ,Virginia Woolf,1920
2526, Paxton Hibben ,Virginia Woolf,1920
2527, Sir Frederick Pollock ,Virginia Woolf,1920
2528, Sir Verney Lovett ,Virginia Woolf,1920
2529, George Young ,Virginia Woolf,1920
2530, Julius West ,Virginia Woolf,1920
2531, Edmund Dene Morel ,Virginia Woolf,1920
2532, Charles Ryle Fay ,Virginia Woolf,1920
2533, [N.auth] ,Virginia Woolf,1920
2534, Samson Abeyesooriya ,Virginia Woolf,1920
2535, Paulus Edward Pieris ,Virginia Woolf,1920
2536, E. M. Forster ,Virginia Woolf,1920
2537, Sir Valentine Chirol ,Virginia Woolf,1920
2538, Sidney Mendelssohn ,Virginia Woolf,1920
2539, Maurice Baring ,Virginia Woolf,1920
2540, Richard Burton Haldane ,Virginia Woolf,1920
2541, Hessel Duncan Hall ,Virginia Woolf,1920
2542, Edward Verrall Lucas ,Virginia Woolf,1920
2543, Francis Barrow Pearce ,Virginia Woolf,1920
2544, Leland Buxton ,Virginia Woolf,1920
2545, Aleksandr Petrovich Izvol_ski_ ,Virginia Woolf,1920
2546, Leonard Woolf ,Virginia Woolf,1920
2547, Andrew Melville Pooley ,Virginia Woolf,1920
2548, Edwin Clarence Eckel ,Virginia Woolf,1920
2549, Charles Ryle Fay ,Virginia Woolf,1920
2550, British Government ,Virginia Woolf,1920
2551, Sidney Webb ,Virginia Woolf,1920
2552, George Douglas Howard Cole ,Virginia Woolf,1920
2553, George Douglas Howard Cole ,Virginia Woolf,1920
2554, Karl Kautsky ,Virginia Woolf,1920
2555, Bernard Bosanquet ,Virginia Woolf,1920
2556, Raymond Postgate ,Virginia Woolf,1920
2557, Labour Party (Great Britain) ,Virginia Woolf,1920
2558, Goldsworthy Lowes Dickinson ,Virginia Woolf,1920
2559, Leonard Woolf ,Virginia Woolf,1920
2560, Roger Eliot Fry ,Virginia Woolf,1920
2561, Anton Pavlovich Chekhov ,Virginia Woolf,1920
2562, Anton Pavlovich Chekhov ,Virginia Woolf,1920
2563, Charles Earle Raven ,Virginia Woolf,1920
2564, John Bridges ,Virginia Woolf,1920
2565, John Ruskin ,Virginia Woolf,1920
2566, Bertrand Russell ,Virginia Woolf,1920
2567, Mary Augusta Austen-Leigh ,Virginia Woolf,1920
2568, Thomas Hardy ,Virginia Woolf,1920
2569, Rudyard Kipling ,Virginia Woolf,1920
2570, George Moore ,Virginia Woolf,1920
2571, Sir Max Beerbohm ,Virginia Woolf,1920
2572, Joseph Conrad ,Virginia Woolf,1920
2573, E. M. Forster ,Virginia Woolf,1920
2574, Arthur Pearson Scott ,Virginia Woolf,1920
2575, Gordon Hannington Luce ,Virginia Woolf,1920
2576, Robert Henry Murray ,Virginia Woolf,1920
2577, Logan Pearsall Smith ,Virginia Woolf,1920
2578, Norman Maclean Leys ,Virginia Woolf,1920
2579, Richard South ,Virginia Woolf,1920
2580, John Middleton Murry ,Virginia Woolf,1920
2581, Leonard Woolf ,Virginia Woolf,1920
2582, Sidney Webb ,Virginia Woolf,1920
2583, Lock and Co. Ltd. Ward ,Virginia Woolf,1925
2584, Virginia Woolf ,Virginia Woolf,1925
2585, Lock and Co. Ltd. Ward ,Virginia Woolf,1927
2586, National Gardens Scheme ,Virginia Woolf,1927
2587, Malcolm Waters Davis ,Virginia Woolf,1927
2588, Labour Party ,Virginia Woolf,1924
2589, League of Nations ,Virginia Woolf,1920
2590, League of Nations ,Virginia Woolf,1920
2591, Stendhal ,Virginia Woolf,1925
2592, Marcel Proust ,Virginia Woolf,1927
2593, Remy de Gourmont ,Virginia Woolf,1927
2594, Stendhal ,Virginia Woolf,1926
2595, William Plomer ,Virginia Woolf,1927
2596, Ernest Dimnet ,Virginia Woolf,1927
2597, William Wordsworth ,Virginia Woolf,1926
2598, Wakeling Dry ,Virginia Woolf,1926
2599, John Milton ,Virginia Woolf,1926
2600, Jacques Rivière ,Virginia Woolf,1926
2601, Stendhal ,Virginia Woolf,1926
2602, Nikola_ Vasil_evich Gogol_ ,Virginia Woolf,1926
2603, Sándor Ferenczi ,Virginia Woolf,1926
2604, Charles Seignobos ,Virginia Woolf,1924
2605, Gabriel Hanotaux ,Virginia Woolf,1925
2606, Elie Halévy ,Virginia Woolf,1926
2607, League of Nations ,Virginia Woolf,1926
2608, Maurice Betz ,Virginia Woolf,1926
2609, Charles Augustin Sainte-Beuve ,Virginia Woolf,1926
2610, René Crevel ,Virginia Woolf,1926
2611, Marius Roustan ,Virginia Woolf,1926
2612, Pierre de Bourdeille ,Virginia Woolf,1926
2613, Bonamy Dobrée ,Virginia Woolf,1926
2614, Henry Louis Mencken ,Virginia Woolf,1926
2615, John Maynard Keynes ,Virginia Woolf,1926
2616, Tallemant Des Réaux ,Virginia Woolf,1925
2617, Marcel Proust ,Virginia Woolf,1925
2618, François Mauriac ,Virginia Woolf,1925
2619, Stendhal ,Virginia Woolf,1925
2620, Bonamy Dobrée ,Virginia Woolf,1925
2621, Herman Melville ,Virginia Woolf,1925
2622, Bernard Faÿ ,Virginia Woolf,1925
2623, Denis Diderot ,Virginia Woolf,1925
2624, Denis Diderot ,Virginia Woolf,1925
2625, Augustin Cochin ,Virginia Woolf,1925
2626, Bernard Faÿ ,Virginia Woolf,1925
2627, Honoré de Balzac ,Virginia Woolf,1925
2628, Wolfgang Köhler ,Virginia Woolf,1925
2629, William Blake ,Virginia Woolf,1925
2630, Paul Valéry ,Virginia Woolf,1924
2631, Paul Valéry ,Virginia Woolf,1924
2632, Benjamin Franklin ,Virginia Woolf,1924
2633, William Hurrell Mallock ,Virginia Woolf,1924
2634, Stendhal ,Virginia Woolf,1924
2635, Arthur Christopher Benson ,Virginia Woolf,1924
2636, Irish Government ,Virginia Woolf,1924
2637, André Gide ,Virginia Woolf,1924
2638, Sophocles ,Virginia Woolf,1924
2639, Ronald M. Macandrew ,Virginia Woolf,1924
2640, Carl Adolf Bodelsen ,Virginia Woolf,1924
2641, Georges Duhamel ,Virginia Woolf,1924
2642, Austin Dobson ,Virginia Woolf,1923
2643, Henry James ,Virginia Woolf,1923
2644, Pe Maung Tin ,Virginia Woolf,1923
2645, Nicholas Hookes ,Virginia Woolf,1923
2646, Yeinosuke Nakamura ,Virginia Woolf,1923
2647, Marcel Proust ,Virginia Woolf,1923
2648, Aleksandr Borisovich Goldenveizer ,Virginia Woolf,1923
2649, Albert Léon Guerard ,Virginia Woolf,1922
2650, Charles Du Bos ,Virginia Woolf,1922
2651, Gustave Flaubert ,Virginia Woolf,1922
2652, Stendhal ,Virginia Woolf,1922
2653, Albert Sorel ,Virginia Woolf,1922
2654, Charlotte Brontë ,Virginia Woolf,1922
2655, Sophie Andreevna Tolstoy ,Virginia Woolf,1922
2656, Virginia Woolf ,Virginia Woolf,1922
2657, Anatole France ,Virginia Woolf,1921
2658, Serge_ _I_Ul_evich Vitte ,Virginia Woolf,1921
2659, Lucien Deslinières ,Virginia Woolf,1920
2660, Comte de Lautréamont ,Virginia Woolf,1920
2661, Jacques-Emile Blanche ,Virginia Woolf,1920
2662, René Jean ,Virginia Woolf,1920
2663, Anton Pavlovich Chekhov ,Virginia Woolf,1920
2664, Léonie. Villard ,Virginia Woolf,1920
2665, Pierre Paul Ernest ,Virginia Woolf,1923
2666, Marcel Proust ,Virginia Woolf,1922
2667, Royal Economic Society ,Virginia Woolf,1928
2668, Royal Economic Society ,Virginia Woolf,1928
2669, Lock and Co. Ltd. Ward ,Virginia Woolf,1925
2670, Lock and Co. Ltd. Ward ,Virginia Woolf,1925
2671,James Joyce,James Joyce,1928
2672,James Joyce,James Joyce,1925
2673,Edward Sullivan,James Joyce,1927
2674,Ludwig van Beethoven,James Joyce,1927
2675,Bulletin trimestriel,James Joyce,1926
2676,Leo Tolstoy,James Joyce,1928
2677,Father Aloysius,James Joyce,1929
2678,James Joyce,James Joyce,1927
2679,James Joyce,James Joyce,1927
2680,James Joyce,James Joyce,1924
2681,James Joyce,James Joyce,1924
2682,Joseph Bédier,James Joyce,1922
2683,Henry Rider Haggard,James Joyce,1928
2684,James Joyce,James Joyce,1924
2685,James Joyce,James Joyce,1922
2686,James Joyce,James Joyce,1926
2687,James Joyce,James Joyce,1927
2688,James Joyce,James Joyce,1928
2689,James Joyce,James Joyce,1929
2690,James Joyce,James Joyce,1927
2691,James Joyce,James Joyce,1929
2692,Gerhart Hauptmann,James Joyce,1920
2693,Edward C.L. Adams,James Joyce,1927
2694,Richard Aldington,James Joyce,1928
2695,Richard Aldington,James Joyce,1929
2696,Richard Aldington,James Joyce,1929
2697,Richard Aldington,James Joyce,1928
2698,Felix Beran,James Joyce,1921
2699,Henry Bett,James Joyce,1924
2700,Jean-Richard Bloch,James Joyce,1929
2701,Massimo Bontempelli,James Joyce,1924
2702,Kay Boyle,James Joyce,1929
2703,Robert Bridges,James Joyce,1929
2704,Alessandro Francini Bruni,James Joyce,1922
2705,Herbert S. Gorman,James Joyce,1924
2706,Geoffrey Chaucer,James Joyce,1925
2707,Cilly,James Joyce,1929
2708,Cilly,James Joyce,1928
2709,Padraic Colum,James Joyce,1923
2710,Padraic Colum,James Joyce,1922
2711,Padraic Colum,James Joyce,1926
2712,Giovanni Comisso,James Joyce,1928
2713,Gabriele D'Annunzio,James Joyce,1921
2714,Clara Longworth De Chambrun,James Joyce,1927
2715,Ramón Gómez de la Serna,James Joyce,1924
2716,John Drinkwater,James Joyce,1928
